source,target,type,source_type,target_type,0
2,366,atiende_a,health_post,cuadra,0.056557294
2,367,atiende_a,health_post,cuadra,0.10964888
2,368,atiende_a,health_post,cuadra,0.047383253
2,369,atiende_a,health_post,cuadra,0.03866465
2,370,atiende_a,health_post,cuadra,0.030158276
2,371,atiende_a,health_post,cuadra,0.020942645
2,372,atiende_a,health_post,cuadra,0.012419273
2,373,atiende_a,health_post,cuadra,0.09813263
2,374,atiende_a,health_post,cuadra,0.08583713
2,375,atiende_a,health_post,cuadra,0.0882214
2,376,atiende_a,health_post,cuadra,0.07298517
2,377,atiende_a,health_post,cuadra,0.09723644
2,378,atiende_a,health_post,cuadra,0.110513344
2,379,atiende_a,health_post,cuadra,0.115058765
2,380,atiende_a,health_post,cuadra,0.12406839
2,381,atiende_a,health_post,cuadra,0.13207427
2,382,atiende_a,health_post,cuadra,0.12397256
2,383,atiende_a,health_post,cuadra,0.11953301
2,384,atiende_a,health_post,cuadra,0.1274444
2,385,atiende_a,health_post,cuadra,0.13158779
2,386,atiende_a,health_post,cuadra,0.13944612
2,387,atiende_a,health_post,cuadra,0.15280704
2,388,atiende_a,health_post,cuadra,0.09282335
2,389,atiende_a,health_post,cuadra,0.1384384
2,390,atiende_a,health_post,cuadra,0.15049642
2,391,atiende_a,health_post,cuadra,0.15411848
2,392,atiende_a,health_post,cuadra,0.1610774
2,393,atiende_a,health_post,cuadra,0.16976087
2,394,atiende_a,health_post,cuadra,0.16310593
2,395,atiende_a,health_post,cuadra,0.15954185
2,396,atiende_a,health_post,cuadra,0.16822366
2,397,atiende_a,health_post,cuadra,0.17204165
2,398,atiende_a,health_post,cuadra,0.1781188
2,399,atiende_a,health_post,cuadra,0.102031685
2,400,atiende_a,health_post,cuadra,0.187226
2,401,atiende_a,health_post,cuadra,0.18086432
2,402,atiende_a,health_post,cuadra,0.17761597
2,403,atiende_a,health_post,cuadra,0.088532045
2,404,atiende_a,health_post,cuadra,0.10857345
2,405,atiende_a,health_post,cuadra,0.11597156
2,406,atiende_a,health_post,cuadra,0.10232935
2,407,atiende_a,health_post,cuadra,0.0928528
2,408,atiende_a,health_post,cuadra,0.10113801
2,409,atiende_a,health_post,cuadra,0.15727508
2,410,atiende_a,health_post,cuadra,0.11574534
2,411,atiende_a,health_post,cuadra,0.12609194
2,412,atiende_a,health_post,cuadra,0.13427144
2,413,atiende_a,health_post,cuadra,0.13842879
2,414,atiende_a,health_post,cuadra,0.14103524
2,415,atiende_a,health_post,cuadra,0.1095277
2,416,atiende_a,health_post,cuadra,0.12651728
2,417,atiende_a,health_post,cuadra,0.14218967
2,418,atiende_a,health_post,cuadra,0.15583025
2,419,atiende_a,health_post,cuadra,0.16605894
2,420,atiende_a,health_post,cuadra,0.15647519
2,421,atiende_a,health_post,cuadra,0.1735819
2,422,atiende_a,health_post,cuadra,0.1704236
2,423,atiende_a,health_post,cuadra,0.1674023
2,424,atiende_a,health_post,cuadra,0.16201298
2,425,atiende_a,health_post,cuadra,0.19238271
2,426,atiende_a,health_post,cuadra,0.20454203
2,427,atiende_a,health_post,cuadra,0.17982502
2,428,atiende_a,health_post,cuadra,0.18230294
2,429,atiende_a,health_post,cuadra,0.18271486
2,430,atiende_a,health_post,cuadra,0.18918598
2,431,atiende_a,health_post,cuadra,0.13888466
2,432,atiende_a,health_post,cuadra,0.21758077
2,433,atiende_a,health_post,cuadra,0.20185764
2,434,atiende_a,health_post,cuadra,0.21006863
2,435,atiende_a,health_post,cuadra,0.21471922
