attr0,attr1,attr2,attr3,attr4,attr5,attr6,attr7,cuadra_id
0.2417671,0.18537451,0.0,1.0,0.0,0.0,0.0,1.0,3185
0.23840362,0.17588614,0.0,1.0,0.0,0.0,0.0,1.0,3186
0.29604048,0.16065718,0.0,1.0,0.0,0.0,0.0,1.0,3187
0.23298849,0.1880117,0.0,1.0,0.0,0.0,0.0,1.0,3188
0.23722468,0.1999573,0.0,1.0,0.0,0.0,0.0,1.0,3189
0.23968059,0.21016327,0.0,1.0,0.0,0.0,0.0,1.0,3190
0.22664572,0.20606133,0.0,1.0,0.0,0.0,0.0,1.0,3191
0.22668807,0.19598512,0.0,1.0,0.0,0.0,0.0,1.0,3192
0.29212582,0.1579081,0.0,1.0,0.0,0.0,0.0,1.0,3193
0.2894894,0.15430115,0.0,1.0,0.0,0.0,0.0,1.0,3194
0.28624162,0.15150116,0.0,1.0,0.0,0.0,0.0,1.0,3195
0.28362125,0.14931214,0.0,1.0,0.0,0.0,0.0,1.0,3196
0.28156528,0.15715769,0.0,1.0,0.0,0.0,0.0,1.0,3197
0.28454298,0.16046764,0.0,1.0,0.0,0.0,0.0,1.0,3198
0.2877685,0.16357577,0.0,1.0,0.0,0.0,0.0,1.0,3199
0.2915845,0.16585173,0.0,1.0,0.0,0.0,0.0,1.0,3200
0.32250327,0.19150807,0.0,1.0,0.0,0.0,0.0,1.0,3201
0.29551727,0.16808408,0.0,1.0,0.0,0.0,0.0,1.0,3202
0.29926878,0.17034665,0.0,1.0,0.0,0.0,0.0,1.0,3203
0.30268088,0.17362255,0.0,1.0,0.0,0.0,0.0,1.0,3204
0.3049437,0.1775542,0.0,1.0,0.0,0.0,0.0,1.0,3205
0.30857223,0.17984389,0.0,1.0,0.0,0.0,0.0,1.0,3206
0.31086478,0.18328577,0.0,1.0,0.0,0.0,0.0,1.0,3207
0.31323335,0.18701124,0.0,1.0,0.0,0.0,0.0,1.0,3208
0.31551856,0.19091313,0.0,1.0,0.0,0.0,0.0,1.0,3209
0.317985,0.19447987,0.0,1.0,0.0,0.0,0.0,1.0,3210
0.32175604,0.19901353,0.0,1.0,0.0,0.0,0.0,1.0,3211
0.32068387,0.18738656,0.0,1.0,0.0,0.0,0.0,1.0,3212
0.30406195,0.19694506,0.0,1.0,0.0,0.0,0.0,1.0,3213
0.31051078,0.20480151,0.0,1.0,0.0,0.0,0.0,1.0,3214
0.30227828,0.20118627,0.0,1.0,0.0,0.0,0.0,1.0,3215
0.29644734,0.20694488,0.0,1.0,0.0,0.0,0.0,1.0,3216
0.30056447,0.20871378,0.0,1.0,0.0,0.0,0.0,1.0,3217
0.3047987,0.21059233,0.0,1.0,0.0,0.0,0.0,1.0,3218
0.30977422,0.21049468,0.0,1.0,0.0,0.0,0.0,1.0,3219
0.31076327,0.21678822,0.0,1.0,0.0,0.0,0.0,1.0,3220
0.30726573,0.22026536,0.0,1.0,0.0,0.0,0.0,1.0,3221
0.31759953,0.18426657,0.0,1.0,0.0,0.0,0.0,1.0,3222
0.29614586,0.215116,0.0,1.0,0.0,0.0,0.0,1.0,3223
0.29432607,0.2194198,0.0,1.0,0.0,0.0,0.0,1.0,3224
0.29949957,0.22587277,0.0,1.0,0.0,0.0,0.0,1.0,3225
0.2924412,0.22363915,0.0,1.0,0.0,0.0,0.0,1.0,3226
0.26777303,0.21849214,0.0,1.0,0.0,0.0,0.0,1.0,3227
0.2628138,0.21043512,0.0,1.0,0.0,0.0,0.0,1.0,3228
0.27268952,0.21481411,0.0,1.0,0.0,0.0,0.0,1.0,3229
0.282484,0.21918115,0.0,1.0,0.0,0.0,0.0,1.0,3230
0.2844238,0.21510838,0.0,1.0,0.0,0.0,0.0,1.0,3231
0.2745732,0.210791,0.0,1.0,0.0,0.0,0.0,1.0,3232
0.31525832,0.18036821,0.0,1.0,0.0,0.0,0.0,1.0,3233
0.2652797,0.2065825,0.0,1.0,0.0,0.0,0.0,1.0,3234
0.26772103,0.20261052,0.0,1.0,0.0,0.0,0.0,1.0,3235
0.2764499,0.20642796,0.0,1.0,0.0,0.0,0.0,1.0,3236
0.28613684,0.21086898,0.0,1.0,0.0,0.0,0.0,1.0,3237
0.2920272,0.20477107,0.0,1.0,0.0,0.0,0.0,1.0,3238
0.28086016,0.199968,0.0,1.0,0.0,0.0,0.0,1.0,3239
0.27674475,0.19812997,0.0,1.0,0.0,0.0,0.0,1.0,3240
0.28275034,0.19223282,0.0,1.0,0.0,0.0,0.0,1.0,3241
0.2923683,0.19667026,0.0,1.0,0.0,0.0,0.0,1.0,3242
0.3126771,0.17658602,0.0,1.0,0.0,0.0,0.0,1.0,3243
0.29425606,0.19256708,0.0,1.0,0.0,0.0,0.0,1.0,3244
0.28455946,0.18817826,0.0,1.0,0.0,0.0,0.0,1.0,3245
0.2862191,0.18407206,0.0,1.0,0.0,0.0,0.0,1.0,3246
0.2935352,0.18720983,0.0,1.0,0.0,0.0,0.0,1.0,3247
0.29820248,0.18940026,0.0,1.0,0.0,0.0,0.0,1.0,3248
0.30127046,0.18699785,0.0,1.0,0.0,0.0,0.0,1.0,3249
0.29633468,0.184463,0.0,1.0,0.0,0.0,0.0,1.0,3250
0.28821766,0.17996132,0.0,1.0,0.0,0.0,0.0,1.0,3251
0.2797898,0.17468052,0.0,1.0,0.0,0.0,0.0,1.0,3252
0.27670673,0.17796713,0.0,1.0,0.0,0.0,0.0,1.0,3253
0.30957475,0.17297365,0.0,1.0,0.0,0.0,0.0,1.0,3254
0.27233848,0.17179957,0.0,1.0,0.0,0.0,0.0,1.0,3255
0.26924443,0.16340292,0.0,1.0,0.0,0.0,0.0,1.0,3256
0.26529688,0.15316264,0.0,1.0,0.0,0.0,0.0,1.0,3257
0.2643064,0.14412358,0.0,1.0,0.0,0.0,0.0,1.0,3258
0.2632527,0.13603316,0.0,1.0,0.0,0.0,0.0,1.0,3259
0.26538607,0.13198937,0.0,1.0,0.0,0.0,0.0,1.0,3260
0.2670661,0.12785165,0.0,1.0,0.0,0.0,0.0,1.0,3261
0.26779765,0.12297866,0.0,1.0,0.0,0.0,0.0,1.0,3262
0.2682338,0.11901973,0.0,1.0,0.0,0.0,0.0,1.0,3263
0.25656036,0.14385444,0.0,1.0,0.0,0.0,0.0,1.0,3264
0.30588087,0.1679073,0.0,1.0,0.0,0.0,0.0,1.0,3265
0.26090142,0.15507405,0.0,1.0,0.0,0.0,0.0,1.0,3266
0.264638,0.16507025,0.0,1.0,0.0,0.0,0.0,1.0,3267
0.26824003,0.17478006,0.0,1.0,0.0,0.0,0.0,1.0,3268
0.27355543,0.18199952,0.0,1.0,0.0,0.0,0.0,1.0,3269
0.2642957,0.1768701,0.0,1.0,0.0,0.0,0.0,1.0,3270
0.26039058,0.16677083,0.0,1.0,0.0,0.0,0.0,1.0,3271
0.257688,0.15960413,0.0,1.0,0.0,0.0,0.0,1.0,3272
0.25343856,0.16125888,0.0,1.0,0.0,0.0,0.0,1.0,3273
0.26017448,0.17856662,0.0,1.0,0.0,0.0,0.0,1.0,3274
0.30362973,0.1650262,0.0,1.0,0.0,0.0,0.0,1.0,3275
0.262526,0.1977575,0.0,1.0,0.0,0.0,0.0,1.0,3276
0.25878006,0.20042475,0.0,1.0,0.0,0.0,0.0,1.0,3277
0.2556027,0.1919586,0.0,1.0,0.0,0.0,0.0,1.0,3278
0.25595587,0.18018676,0.0,1.0,0.0,0.0,0.0,1.0,3279
0.25172904,0.18179527,0.0,1.0,0.0,0.0,0.0,1.0,3280
0.2478407,0.17176817,0.0,1.0,0.0,0.0,0.0,1.0,3281
0.25216037,0.17016844,0.0,1.0,0.0,0.0,0.0,1.0,3282
0.24787648,0.15932286,0.0,1.0,0.0,0.0,0.0,1.0,3283
0.3369026,0.27697873,0.0,1.0,0.0,0.0,0.0,1.0,3284
0.28734878,0.23833273,0.0,1.0,0.0,0.0,0.0,1.0,3285
0.29806814,0.23593892,0.0,1.0,0.0,0.0,0.0,1.0,3286
0.29308408,0.23308985,0.0,1.0,0.0,0.0,0.0,1.0,3287
0.28918475,0.23112066,0.0,1.0,0.0,0.0,0.0,1.0,3288
0.28498834,0.22952777,0.0,1.0,0.0,0.0,0.0,1.0,3289
0.28074083,0.22824076,0.0,1.0,0.0,0.0,0.0,1.0,3290
0.27659106,0.22681974,0.0,1.0,0.0,0.0,0.0,1.0,3291
0.2723369,0.22547913,0.0,1.0,0.0,0.0,0.0,1.0,3292
0.2658524,0.22314067,0.0,1.0,0.0,0.0,0.0,1.0,3293
0.2754037,0.23368455,0.0,1.0,0.0,0.0,0.0,1.0,3294
0.33257985,0.27398968,0.0,1.0,0.0,0.0,0.0,1.0,3295
0.26653305,0.23035589,0.0,1.0,0.0,0.0,0.0,1.0,3296
0.25764245,0.2263542,0.0,1.0,0.0,0.0,0.0,1.0,3297
0.25343663,0.22952555,0.0,1.0,0.0,0.0,0.0,1.0,3298
0.24581984,0.2270411,0.0,1.0,0.0,0.0,0.0,1.0,3299
0.23992413,0.22538173,0.0,1.0,0.0,0.0,0.0,1.0,3300
0.24972002,0.2216637,0.0,1.0,0.0,0.0,0.0,1.0,3301
0.24573638,0.22012743,0.0,1.0,0.0,0.0,0.0,1.0,3302
0.24151,0.21883631,0.0,1.0,0.0,0.0,0.0,1.0,3303
0.23717816,0.21752605,0.0,1.0,0.0,0.0,0.0,1.0,3304
0.23289289,0.21628389,0.0,1.0,0.0,0.0,0.0,1.0,3305
0.32726422,0.26927462,0.0,1.0,0.0,0.0,0.0,1.0,3306
0.22866558,0.21509123,0.0,1.0,0.0,0.0,0.0,1.0,3307
0.22433883,0.21375382,0.0,1.0,0.0,0.0,0.0,1.0,3308
0.2222788,0.22004735,0.0,1.0,0.0,0.0,0.0,1.0,3309
0.22850096,0.22192198,0.0,1.0,0.0,0.0,0.0,1.0,3310
0.3289647,0.26304415,0.0,1.0,0.0,0.0,0.0,1.0,3311
0.31141356,0.24869558,0.0,1.0,0.0,0.0,0.0,1.0,3312
0.30937397,0.25232702,0.0,1.0,0.0,0.0,0.0,1.0,3313
0.30431885,0.24919711,0.0,1.0,0.0,0.0,0.0,1.0,3314
0.30236349,0.24424045,0.0,1.0,0.0,0.0,0.0,1.0,3315
0.2946797,0.24106584,0.0,1.0,0.0,0.0,0.0,0.0,3316
0.324987,0.2921373,0.0,1.0,0.0,0.0,0.0,1.0,3317
0.30025223,0.25762662,0.0,1.0,0.0,0.0,0.0,1.0,3318
0.29764596,0.2614923,0.0,1.0,0.0,0.0,0.0,1.0,3319
0.29730916,0.27160397,0.0,1.0,0.0,0.0,0.0,1.0,3320
0.2921879,0.2641241,0.0,1.0,0.0,0.0,0.0,0.0,3321
0.2895985,0.27677113,0.0,1.0,0.0,0.0,0.0,1.0,3322
0.2846204,0.26929578,0.0,1.0,0.0,0.0,0.0,1.0,3323
0.28642446,0.25310794,0.0,1.0,0.0,0.0,0.0,1.0,3324
0.28274766,0.25703615,0.0,1.0,0.0,0.0,0.0,1.0,3325
0.28005385,0.26590037,0.0,1.0,0.0,0.0,0.0,1.0,3326
0.2713356,0.26308346,0.0,1.0,0.0,0.0,0.0,1.0,3327
0.3175022,0.2973687,0.0,1.0,0.0,0.0,0.0,1.0,3328
0.2740887,0.25432602,0.0,1.0,0.0,0.0,0.0,1.0,3329
0.32012996,0.28458828,0.0,1.0,0.0,0.0,0.0,1.0,3330
0.31247556,0.28973895,0.0,1.0,0.0,0.0,0.0,1.0,3331
0.307899,0.28631774,0.0,1.0,0.0,0.0,0.0,1.0,3332
0.2991774,0.28378657,0.0,1.0,0.0,0.0,0.0,1.0,3333
0.31155005,0.27171537,0.0,1.0,0.0,0.0,0.0,1.0,3334
0.30179843,0.2749678,0.0,1.0,0.0,0.0,0.0,1.0,3335
0.3079303,0.305576,0.0,1.0,0.0,0.0,0.0,1.0,3336
0.26761872,0.2722174,0.0,1.0,0.0,0.0,0.0,1.0,3337
0.26170492,0.24999931,0.0,1.0,0.0,0.0,0.0,0.0,3338
0.25311592,0.2625966,0.0,1.0,0.0,0.0,0.0,1.0,3339
0.22496812,0.25546566,0.0,1.0,0.0,0.0,1.0,0.0,3340
0.29752597,0.3194888,0.0,1.0,0.0,0.0,0.0,1.0,3341
0.286971,0.33413774,0.0,1.0,0.0,0.0,0.0,1.0,3342
0.27924642,0.34679073,0.0,1.0,0.0,0.0,0.0,1.0,3343
0.27498055,0.322861,0.0,1.0,0.0,0.0,0.0,1.0,3344
0.29384646,0.29512942,0.0,1.0,0.0,0.0,0.0,1.0,3345
0.2816928,0.284167,0.0,1.0,0.0,0.0,0.0,1.0,3346
0.19081543,0.2237074,0.0,1.0,0.0,0.0,1.0,0.0,3347
0.16330387,0.23013872,0.0,1.0,0.0,0.0,1.0,0.0,3348
0.1626651,0.2245395,0.0,1.0,0.0,0.0,1.0,0.0,3349
0.16391803,0.21807426,0.0,1.0,0.0,0.0,1.0,0.0,3350
0.1625671,0.21241908,0.0,1.0,0.0,0.0,1.0,0.0,3351
0.15910937,0.20719774,0.0,1.0,0.0,0.0,1.0,0.0,3352
0.16393748,0.19894625,0.0,1.0,0.0,0.0,1.0,0.0,3353
0.1627972,0.19202705,0.0,1.0,0.0,0.0,1.0,0.0,3354
0.15610047,0.18756717,0.0,1.0,0.0,0.0,1.0,0.0,3355
0.15246665,0.19939372,0.0,1.0,0.0,0.0,1.0,0.0,3356
0.1519391,0.22978783,0.0,1.0,0.0,0.0,1.0,0.0,3357
0.17949103,0.21014695,0.0,1.0,0.0,0.0,1.0,0.0,3358
0.14650021,0.23018295,0.0,1.0,0.0,0.0,1.0,0.0,3359
0.14053293,0.23175628,0.0,1.0,0.0,0.0,1.0,0.0,3360
0.13705051,0.2212321,0.0,1.0,0.0,0.0,1.0,0.0,3361
0.14289705,0.21934234,0.0,1.0,0.0,0.0,1.0,0.0,3362
0.1487303,0.21841149,0.0,1.0,0.0,0.0,1.0,0.0,3363
0.15193075,0.2151469,0.0,1.0,0.0,0.0,1.0,0.0,3364
0.13242836,0.20695046,0.0,1.0,0.0,0.0,1.0,0.0,3365
0.1394062,0.20843206,0.0,1.0,0.0,0.0,1.0,0.0,3366
0.13636602,0.19888502,0.0,1.0,0.0,0.0,1.0,0.0,3367
0.14492291,0.20667638,0.0,1.0,0.0,0.0,1.0,0.0,3368
0.16908233,0.1971496,0.0,1.0,0.0,0.0,1.0,0.0,3369
0.14195509,0.19746086,0.0,1.0,0.0,0.0,0.0,0.0,3370
0.14641255,0.19750829,0.0,1.0,0.0,0.0,0.0,0.0,3371
0.14489944,0.18825805,0.0,1.0,0.0,0.0,1.0,0.0,3372
0.13781174,0.18448375,0.0,1.0,0.0,0.0,1.0,0.0,3373
0.13245843,0.18646517,0.0,1.0,0.0,0.0,1.0,0.0,3374
0.12651908,0.18828985,0.0,1.0,0.0,0.0,1.0,0.0,3375
0.11988595,0.16790247,0.0,1.0,0.0,0.0,1.0,0.0,3376
0.12780023,0.17193367,0.0,1.0,0.0,0.0,1.0,0.0,3377
0.12410135,0.16077127,0.0,1.0,0.0,0.0,1.0,0.0,3378
0.13310239,0.16990395,0.0,1.0,0.0,0.0,1.0,0.0,3379
0.12959456,0.15908155,0.0,1.0,0.0,0.0,1.0,0.0,3380
0.13648412,0.16135406,0.0,1.0,0.0,0.0,1.0,0.0,3381
0.12545349,0.14584877,0.0,1.0,0.0,0.0,1.0,0.0,3382
0.12036863,0.15044568,0.0,1.0,0.0,0.0,1.0,0.0,3383
0.11476142,0.15225154,0.0,1.0,0.0,0.0,1.0,0.0,3384
0.11365456,0.14389291,0.0,1.0,0.0,0.0,1.0,0.0,3385
0.119295225,0.14288728,0.0,1.0,0.0,0.0,1.0,0.0,3386
0.120470226,0.13644874,0.0,1.0,0.0,0.0,0.0,0.0,3387
0.11421046,0.13780798,0.0,1.0,0.0,0.0,1.0,0.0,3388
0.112679936,0.13211262,0.0,1.0,0.0,0.0,1.0,0.0,3389
0.17998675,0.22707571,0.0,1.0,0.0,0.0,1.0,0.0,3390
0.1775131,0.22176093,0.0,1.0,0.0,0.0,1.0,0.0,3391
0.17488086,0.2163136,0.0,1.0,0.0,0.0,1.0,0.0,3392
0.1721167,0.21076407,0.0,1.0,0.0,0.0,1.0,0.0,3393
0.1694362,0.20475595,0.0,1.0,0.0,0.0,1.0,0.0,3394
0.18494482,0.1524863,0.0,1.0,0.0,0.0,0.0,1.0,3395
0.16841282,0.16124636,0.0,1.0,0.0,0.0,0.0,1.0,3396
0.16724886,0.16524702,0.0,1.0,0.0,0.0,0.0,1.0,3397
0.16425976,0.16820899,0.0,1.0,0.0,0.0,0.0,1.0,3398
0.15624286,0.16719823,0.0,1.0,0.0,0.0,0.0,1.0,3399
0.15317425,0.16473088,0.0,1.0,0.0,0.0,0.0,1.0,3400
0.15525411,0.16129692,0.0,1.0,0.0,0.0,0.0,1.0,3401
0.15803345,0.15585326,0.0,1.0,0.0,0.0,0.0,1.0,3402
0.16011627,0.15168403,0.0,1.0,0.0,0.0,0.0,1.0,3403
0.163816,0.14835998,0.0,1.0,0.0,0.0,0.0,0.0,3404
0.15265192,0.1478983,0.0,1.0,0.0,0.0,0.0,1.0,3405
0.15101291,0.1518934,0.0,1.0,0.0,0.0,0.0,1.0,3406
0.14930975,0.15543124,0.0,1.0,0.0,0.0,0.0,0.0,3407
0.18298924,0.15797803,0.0,1.0,0.0,0.0,0.0,1.0,3408
0.18100175,0.16241165,0.0,1.0,0.0,0.0,0.0,1.0,3409
0.17890581,0.16656736,0.0,1.0,0.0,0.0,0.0,1.0,3410
0.1766339,0.17050277,0.0,1.0,0.0,0.0,0.0,1.0,3411
0.17282212,0.17479788,0.0,1.0,0.0,0.0,0.0,1.0,3412
0.17292005,0.15233047,0.0,1.0,0.0,0.0,0.0,1.0,3413
0.17057517,0.15700932,0.0,1.0,0.0,0.0,0.0,1.0,3414
0.5698398,0.16711754,0.0,1.0,0.0,0.0,0.0,1.0,3415
0.58319443,0.17395905,0.0,1.0,0.0,0.0,0.0,1.0,3416
0.5791682,0.18127933,0.0,1.0,0.0,0.0,0.0,1.0,3417
0.5931577,0.18992567,0.0,1.0,0.0,0.0,0.0,1.0,3418
0.5986164,0.18197726,0.0,1.0,0.0,0.0,0.0,1.0,3419
0.60956895,0.1881644,0.0,1.0,0.0,0.0,0.0,1.0,3420
0.603708,0.19677924,0.0,1.0,0.0,0.0,0.0,1.0,3421
0.61434466,0.20369065,0.0,1.0,0.0,0.0,0.0,1.0,3422
0.61982495,0.19533817,0.0,1.0,0.0,0.0,0.0,1.0,3423
0.563346,0.18375829,0.0,1.0,0.0,0.0,0.0,1.0,3424
0.5725116,0.18888794,0.0,1.0,0.0,0.0,0.0,1.0,3425
0.57782024,0.1954495,0.0,1.0,0.0,0.0,0.0,1.0,3426
0.5863914,0.2009328,0.0,1.0,0.0,0.0,0.0,1.0,3427
0.5821516,0.20922619,0.0,1.0,0.0,0.0,0.0,1.0,3428
0.59319466,0.21981983,0.0,1.0,0.0,0.0,0.0,1.0,3429
0.59624517,0.20853491,0.0,1.0,0.0,0.0,0.0,1.0,3430
0.6064946,0.2162763,0.0,1.0,0.0,0.0,0.0,1.0,3431
0.5185924,0.22358653,0.0,1.0,0.0,0.0,0.0,1.0,3432
0.49905202,0.2089829,0.0,1.0,0.0,0.0,0.0,1.0,3433
0.49537078,0.213572,0.0,1.0,0.0,0.0,0.0,1.0,3434
0.49640667,0.20681399,0.0,1.0,0.0,0.0,0.0,1.0,3435
0.49278244,0.21125653,0.0,1.0,0.0,0.0,0.0,1.0,3436
0.49369073,0.20461321,0.0,1.0,0.0,0.0,0.0,1.0,3437
0.49004743,0.20912743,0.0,1.0,0.0,0.0,0.0,1.0,3438
0.4910439,0.2024714,0.0,1.0,0.0,0.0,0.0,1.0,3439
0.48741773,0.20688525,0.0,1.0,0.0,0.0,0.0,1.0,3440
0.48748836,0.20103903,0.0,1.0,0.0,0.0,0.0,1.0,3441
0.49655315,0.1658892,0.0,1.0,0.0,0.0,0.0,0.0,3442
0.514961,0.22186589,0.0,1.0,0.0,0.0,0.0,1.0,3443
0.49947476,0.17020161,0.0,1.0,0.0,0.0,0.0,1.0,3444
0.5021015,0.17566761,0.0,1.0,0.0,0.0,0.0,1.0,3445
0.49470204,0.18007638,0.0,1.0,0.0,0.0,0.0,1.0,3446
0.49870884,0.18054697,0.0,1.0,0.0,0.0,0.0,1.0,3447
0.5044473,0.18596216,0.0,1.0,0.0,0.0,0.0,1.0,3448
0.505019,0.19014744,0.0,1.0,0.0,0.0,0.0,1.0,3449
0.5013252,0.19447394,0.0,1.0,0.0,0.0,0.0,1.0,3450
0.5119058,0.19261234,0.0,1.0,0.0,0.0,0.0,1.0,3451
0.5172376,0.18901299,0.0,1.0,0.0,0.0,0.0,1.0,3452
0.5109761,0.18354483,0.0,1.0,0.0,0.0,0.0,1.0,3453
0.5117546,0.22039886,0.0,1.0,0.0,0.0,0.0,1.0,3454
0.5158234,0.18266442,0.0,1.0,0.0,0.0,0.0,1.0,3455
0.5181175,0.18526776,0.0,1.0,0.0,0.0,0.0,1.0,3456
0.5177908,0.18075354,0.0,1.0,0.0,0.0,0.0,1.0,3457
0.5217034,0.18691666,0.0,1.0,0.0,0.0,0.0,1.0,3458
0.5269953,0.19394277,0.0,1.0,0.0,0.0,0.0,1.0,3459
0.5254585,0.18542308,0.0,1.0,0.0,0.0,0.0,1.0,3460
0.5289718,0.17956199,0.0,1.0,0.0,0.0,0.0,1.0,3461
0.53641576,0.18103704,0.0,1.0,0.0,0.0,0.0,1.0,3462
0.538742,0.19145994,0.0,1.0,0.0,0.0,0.0,1.0,3463
0.5086157,0.2187291,0.0,1.0,0.0,0.0,0.0,1.0,3464
0.5378195,0.19884886,0.0,1.0,0.0,0.0,0.0,1.0,3465
0.5426901,0.18569966,0.0,1.0,0.0,0.0,0.0,1.0,3466
0.5055819,0.21726367,0.0,1.0,0.0,0.0,0.0,1.0,3467
0.5043558,0.21323273,0.0,1.0,0.0,0.0,0.0,1.0,3468
0.50063396,0.21782483,0.0,1.0,0.0,0.0,0.0,1.0,3469
0.5017051,0.21106432,0.0,1.0,0.0,0.0,0.0,1.0,3470
0.4979214,0.21574047,0.0,1.0,0.0,0.0,0.0,1.0,3471
0.52699274,0.15871392,0.0,1.0,0.0,0.0,0.0,1.0,3472
0.519876,0.15390491,0.0,1.0,0.0,0.0,0.0,1.0,3473
0.51554346,0.15399285,0.0,1.0,0.0,0.0,0.0,1.0,3474
0.5177088,0.14678754,0.0,1.0,0.0,0.0,0.0,1.0,3475
0.5210419,0.14971563,0.0,1.0,0.0,0.0,0.0,1.0,3476
0.5252118,0.14788876,0.0,1.0,0.0,0.0,0.0,0.0,3477
0.52571994,0.14362337,0.0,1.0,0.0,0.0,0.0,1.0,3478
0.52319413,0.13951448,0.0,1.0,0.0,0.0,0.0,0.0,3479
0.5145743,0.14348435,0.0,1.0,0.0,0.0,0.0,1.0,3480
0.51508284,0.13703273,0.0,1.0,0.0,0.0,0.0,1.0,3481
0.5512103,0.1605231,0.0,1.0,0.0,0.0,0.0,1.0,3482
0.51850504,0.13455912,0.0,1.0,0.0,0.0,0.0,1.0,3483
0.5196278,0.12976472,0.0,1.0,0.0,0.0,0.0,0.0,3484
0.5185029,0.1261217,0.0,1.0,0.0,0.0,0.0,0.0,3485
0.51324904,0.12931295,0.0,1.0,0.0,0.0,0.0,0.0,3486
0.51055986,0.13188918,0.0,1.0,0.0,0.0,0.0,1.0,3487
0.54194623,0.16033357,0.0,1.0,0.0,0.0,0.0,1.0,3488
0.54391205,0.15722568,0.0,1.0,0.0,0.0,0.0,1.0,3489
0.54592717,0.15324734,0.0,1.0,0.0,0.0,0.0,1.0,3490
0.5354883,0.14756526,0.0,1.0,0.0,0.0,0.0,1.0,3491
0.5332477,0.15153086,0.0,1.0,0.0,0.0,0.0,1.0,3492
0.5326542,0.15523121,0.0,1.0,0.0,0.0,0.0,1.0,3493
0.52865386,0.16239253,0.0,1.0,0.0,0.0,0.0,1.0,3494
0.5322797,0.23520769,0.0,1.0,0.0,0.0,0.0,1.0,3495
0.5208361,0.24238242,0.0,1.0,0.0,0.0,0.0,1.0,3496
0.52439743,0.24440323,0.0,1.0,0.0,0.0,0.0,1.0,3497
0.5284192,0.24554394,0.0,1.0,0.0,0.0,0.0,1.0,3498
0.52749145,0.2490652,0.0,0.007532383,0.0,0.0,0.0,1.0,3499
0.52340484,0.2478246,0.0,1.0,0.0,0.0,0.0,1.0,3500
0.5201204,0.24620056,0.0,1.0,0.0,0.0,0.0,1.0,3501
0.51911354,0.25000894,0.0,1.0,0.0,0.0,0.0,1.0,3502
0.52271754,0.25028926,0.0,1.0,0.0,0.0,0.0,1.0,3503
0.51834404,0.253662,0.0,1.0,0.0,0.0,0.0,1.0,3504
0.5175811,0.25789085,0.0,1.0,0.0,0.0,0.0,1.0,3505
0.5291329,0.23353563,0.0,1.0,0.0,0.0,0.0,1.0,3506
0.52201617,0.2590607,0.0,1.0,0.0,0.0,0.0,1.0,3507
0.5252238,0.2609533,0.0,1.0,0.0,0.0,0.0,1.0,3508
0.52439207,0.2644844,0.0,1.0,0.0,0.0,0.0,1.0,3509
0.52349705,0.2679473,0.0,1.0,0.0,0.0,0.0,1.0,3510
0.52062654,0.26460055,0.0,1.0,0.0,0.0,0.0,1.0,3511
0.51686734,0.2606899,0.0,1.0,0.0,0.0,0.0,1.0,3512
0.51602733,0.26346543,0.0,1.0,0.0,0.0,0.0,1.0,3513
0.5152013,0.2661383,0.0,1.0,0.0,0.0,0.0,1.0,3514
0.514646,0.26895216,0.0,1.0,0.0,0.0,0.0,1.0,3515
0.51388747,0.2717248,0.0,1.0,0.0,0.0,0.0,1.0,3516
0.52596545,0.23180413,0.0,1.0,0.0,0.0,0.0,1.0,3517
0.5199254,0.2751712,0.0,1.0,0.0,0.0,0.0,1.0,3518
0.5133494,0.2750619,0.0,1.0,0.0,0.0,0.0,1.0,3519
0.50967944,0.2647751,0.0,1.0,0.0,0.0,0.0,1.0,3520
0.5056174,0.26257142,0.0,1.0,0.0,0.0,0.0,1.0,3521
0.50147796,0.26272693,0.0,1.0,0.0,0.0,0.0,1.0,3522
0.5029523,0.25646937,0.0,1.0,0.0,0.0,0.0,1.0,3523
0.50408053,0.25232208,0.0,1.0,0.0,0.0,0.0,1.0,3524
0.51003045,0.253941,0.0,1.0,0.0,0.0,0.0,1.0,3525
0.5122895,0.24496035,0.0,1.0,0.0,0.0,0.0,1.0,3526
0.5140352,0.23949902,0.0,1.0,0.0,0.0,0.0,1.0,3527
0.52292,0.23093538,0.0,1.0,0.0,0.0,0.0,1.0,3528
0.5081767,0.23827326,0.0,1.0,0.0,0.0,0.0,1.0,3529
0.51428145,0.23143925,0.0,1.0,0.0,0.0,0.0,1.0,3530
0.50054044,0.2237445,0.0,1.0,0.0,0.0,0.0,1.0,3531
0.49807248,0.22724366,0.0,1.0,0.0,0.0,0.0,1.0,3532
0.50106156,0.23256066,0.0,1.0,0.0,0.0,0.0,1.0,3533
0.49984366,0.23687491,0.0,1.0,0.0,0.0,0.0,1.0,3534
0.49878857,0.24107033,0.0,1.0,0.0,0.0,0.0,1.0,3535
0.49713838,0.24527365,0.0,1.0,0.0,0.0,0.0,1.0,3536
0.496483,0.2503035,0.0,1.0,0.0,0.0,0.0,1.0,3537
0.4953696,0.25462463,0.0,1.0,0.0,0.0,0.0,1.0,3538
0.52564013,0.2370664,0.0,1.0,0.0,0.0,0.0,1.0,3539
0.4978285,0.26077577,0.0,1.0,0.0,0.0,0.0,1.0,3540
0.49267885,0.25810438,0.0,1.0,0.0,0.0,0.0,1.0,3541
0.48658612,0.25008836,0.0,1.0,0.0,0.0,0.0,1.0,3542
